age,backhand,birthplace,f_name,finals_career,ht,l_hand,l_name,loss_career,prize_career,rank_2020,rank_career,titles_career,win_career,wt,yr_pro
27,Two-Handed Backhand,Sweden,Lucas,0,(185cm),Right-Handed,Renard,0,39210.0,1083,672,0,0,(80kg),
24,Two-Handed Backhand,Taiwan,Wei-De,0,(178cm),Right-Handed,Lin,0,23769.0,629,629,0,0,(80kg),
27,One-Handed Backhand,,Wilfredo,0,(188cm),Right-Handed,Gonzalez,4,25653.0,835,261,0,3,(83kg),
25,Unknown Backhand,,Jai,0,(185cm),Left-Handed,Corbett,0,3325.0,1081,1081,0,0,(83kg),
24,Two-Handed Backhand,China,Haitong,0,(185cm),Right-Handed,Xia,0,6554.0,1667,1027,0,0,(70kg),
,,,Andrew,0,,,Fenty,0,4602.0,889,889,0,0,,
21,One-Handed Backhand,England,Alastair,0,(188cm),Right-Handed,Gray,0,13210.0,989,984,0,0,(73kg),
17,,,Arthur,0,,,Cazaux,0,2102.0,1076,1053,0,0,,
28,One-Handed Backhand,Mexico,Mauricio,0,(0cm),Left-Handed,Astorga,0,40299.0,1075,687,0,0,(74kg),0
26,Two-Handed Backhand,,Jea Moon,0,,Right-Handed,Lee,3,22322.0,784,431,0,0,,
17,,,Martin,0,,,Krumich,0,2046.0,1072,1072,0,0,,
,,,Amadatus,0,,,Admiraal,0,2658.0,1072,1056,0,0,,
18,,,Ronan,0,,,Jachuck,0,1923.0,0,1059,0,0,,
21,Unknown Backhand,,August,0,,Right-Handed,Holmgren,0,3966.0,1070,1053,0,1,,
29,Two-Handed Backhand,Belgium,Yannick,0,(193cm),Right-Handed,Vandenbulcke,0,65374.0,1068,377,0,0,(85kg),
28,Two-Handed Backhand,France,Samuel,0,(170cm),Right-Handed,Bensoussan,0,59158.0,1068,405,0,0,(68kg),
29,Two-Handed Backhand,Austria,Gerald,0,(188cm),Left-Handed,Melzer,34,880011.0,1067,68,0,20,(80kg),2007
19,,,Pavel,0,,,Shumeiko,0,5094.0,1066,1064,0,0,,
22,One-Handed Backhand,,Manfred,0,(180cm),Right-Handed,Fellin,0,13124.0,1065,1052,0,0,(68kg),
22,Unknown Backhand,Macedonia,Gorazd,0,,Left-Handed,Srbljak,0,15018.0,1064,868,0,0,,
23,Unknown Backhand,USA,Aron,0,(191cm),Right-Handed,Pierce,0,8146.0,1027,1016,0,0,(86kg),
26,Two-Handed Backhand,,Maciej,0,(193cm),Right-Handed,Smola,0,64385.0,591,331,0,0,(95kg),
20,,,Aliaksandr,0,,,Liaonenka,0,10096.0,1061,1043,0,0,,
24,,,A.J.,0,,,Catanzariti,0,10643.0,1060,1019,0,0,,
24,Two-Handed Backhand,Australia,Aaron,0,(191cm),Right-Handed,Addison,0,27177.0,858,829,0,0,(82kg),
21,Two-Handed Backhand,,Daisuke,0,(175cm),Right-Handed,Sumizawa,0,10771.0,1058,926,0,0,(67kg),
21,Two-Handed Backhand,India,Anirudh,0,(180cm),Left-Handed,Chandrasekar,0,18974.0,505,483,0,0,(74kg),
21,Two-Handed Backhand,,Jesse,0,(173cm),Right-Handed,Delaney,0,8332.0,1056,1054,0,0,(73kg),
32,,,Marek,0,,,Semjan,0,196745.0,1054,218,0,0,,
18,,,Matteo,0,,,Arnaldi,0,6396.0,721,718,0,0,,
20,,,Louis,0,,,Dussin,0,10148.0,948,858,0,0,,
24,Two-Handed Backhand,Uzbekistan,Timur,0,(185cm),Right-Handed,Khabibulin,2,74405.0,310,154,0,2,(83kg),
,,,Andrea,0,,,Picchione,0,5409.0,1254,1105,0,0,,
23,,,Reese,0,,,Stalder,0,7323.0,640,640,0,0,,
,,,Zane,0,,,Khan,0,8691.0,1381,1042,0,0,,
24,Two-Handed Backhand,Italy,Antonio,0,(178cm),Right-Handed,Massara,0,51866.0,1046,465,0,0,(70kg),
29,Two-Handed Backhand,Brazil,Jose,0,(180cm),Right-Handed,Pereira,0,155579.0,1047,232,0,0,(74kg),
18,,,Milan,0,,,Welte,0,3376.0,1045,1027,0,0,,
28,Unknown Backhand,France,Florent,0,(191cm),Right-Handed,Diep,0,62295.0,1044,592,0,0,(80kg),
19,,,Marlon,0,,,Vankan,0,2670.0,1043,1043,0,0,,
24,,,Tanner K,0,,,Smith,0,5553.0,661,639,0,0,,
17,,,Diego Augusto,0,,,Barreto Sanchez,0,2955.0,1041,1036,0,0,,
18,,,Titouan,0,,,Droguet,0,5355.0,1040,1040,0,0,,
24,,,Alon,0,,,Elia,0,31364.0,1039,807,0,0,,
23,Unknown Backhand,Germany,Adrian,0,(193cm),Right-Handed,Andrzejczuk,0,31030.0,1079,887,0,0,(85kg),
20,,,Ryohei,0,,,Tagata,0,1989.0,1026,1026,0,0,,
29,Two-Handed Backhand,Poland,Jerzy,3,(203cm),Right-Handed,Janowicz,95,3754512.0,1037,14,0,101,(94kg),2007
29,,,Oleg,0,,,Khotkov,0,36088.0,910,910,0,0,,
27,Two-Handed Backhand,,Issei,0,(170cm),Right-Handed,Okamura,0,46855.0,795,482,0,0,(68kg),
27,Two-Handed Backhand,,Michael,0,(175cm),Right-Handed,Zhu,0,31530.0,667,557,0,0,(77kg),
20,,,Alex,0,,,Marti Pujolras,0,9470.0,1033,1033,0,0,,
26,Two-Handed Backhand,Mexico,Luis,0,(183cm),Right-Handed,Patiño,5,104093.0,456,239,0,1,(78kg),
22,Two-Handed Backhand,,Karlo,0,(188cm),Left-Handed,Cubelic,0,7454.0,955,838,0,0,(77kg),
23,One-Handed Backhand,England,Joshua,0,,Right-Handed,Paris,0,25828.0,914,838,0,0,(83kg),
20,Two-Handed Backhand,India,Adil,0,(188cm),Right-Handed,Kalyanpur,0,15684.0,597,591,0,0,(78kg),
20,,,Mattia,0,,,Frinzi,0,13268.0,750,593,0,0,,
19,,,Tom,0,,,Pisane,0,6342.0,1027,1020,0,0,,
19,Two-Handed Backhand,,Ray,0,(188cm),Left-Handed,Ho,0,16129.0,499,411,0,0,(85kg),
19,,,Daniil,0,,,Glinka,0,6767.0,1024,1014,0,0,,
18,,,Tomas,0,,,Farjat,0,8488.0,1023,986,0,0,,
22,Unknown Backhand,,Hugo,0,(180cm),Right-Handed,Pontico,0,17321.0,848,787,0,0,(70kg),
20,,,Palaphoom,0,,,Kovapitukted,1,11319.0,794,606,0,0,,
27,,,Colin,0,,,Van Beem,0,47346.0,1020,537,0,0,,
21,,,Lucas,0,,,Hellfritsch,0,5640.0,1019,984,0,0,,
20,,,Stefan,0,,,Palosi,0,7037.0,749,745,0,0,,
27,Two-Handed Backhand,Korea,Seong-Gook,0,(191cm),Right-Handed,Oh,0,15065.0,1017,693,0,0,(80kg),
,,,Joao,0,,,Hinsching,0,6234.0,1016,975,0,0,,
20,,,Daniel,0,,,De Jonge,0,3894.0,1015,944,0,0,,
19,,,Egor,0,,,Noskin,0,4849.0,1014,998,0,0,,
20,,,Florent,0,,,Bax,0,7611.0,1013,1013,0,0,,
25,Two-Handed Backhand,,David,0,,Right-Handed,Fox,0,6353.0,660,660,0,0,,
19,,,Drew,0,,,Baird,0,2813.0,1011,995,0,0,,
38,Two-Handed Backhand,Spain,Daniel,0,(175cm),Left-Handed,Munoz de la Nava,28,1104595.0,1010,68,0,9,(75kg),1999
23,Unknown Backhand,USA,Logan,0,(191cm),Right-Handed,Smith,0,7361.0,1009,957,0,0,(79kg),
19,Unknown Backhand,,Filip,0,,Right-Handed,Kolasinski,0,2899.0,1008,991,0,0,,
22,Two-Handed Backhand,China,Rigele,0,(188cm),Right-Handed,Te,3,82874.0,991,384,0,0,(80kg),
20,,,Will,0,,,Maher,0,3653.0,1006,991,0,0,,
18,,,Otto,0,,,Virtanen,0,9234.0,1005,831,0,0,,
18,,,Jacob,0,,,Fearnley,0,2713.0,1004,998,0,0,,
23,Unknown Backhand,,Isaac,0,(183cm),Right-Handed,Stoute,0,19541.0,737,570,0,0,(79kg),
24,Two-Handed Backhand,Kazakhstan,Sagadat,0,(193cm),Right-Handed,Ayap,0,36707.0,519,509,0,0,(77kg),
21,Two-Handed Backhand,,Alexis,0,,Right-Handed,Canter,0,18149.0,1001,773,0,0,,
21,Two-Handed Backhand,Switzerland,Mirko,0,(175cm),Right-Handed,Martinez,0,21419.0,734,672,0,0,(70kg),
22,Two-Handed Backhand,France,Maxime,0,(185cm),Right-Handed,Mora,0,26060.0,838,834,0,0,(75kg),
29,Two-Handed Backhand,,Peter,0,(173cm),Right-Handed,Goldsteiner,0,45782.0,997,738,0,0,(65kg),
21,Two-Handed Backhand,Belarus,Mikalai,0,(183cm),Right-Handed,Haliak,0,26910.0,996,787,0,0,(75kg),
21,,,Luigi,0,,,Sorrentino,0,7371.0,995,976,0,0,,
22,,,Petr,0,,,Hajek,0,23997.0,759,598,0,0,,
24,Two-Handed Backhand,Mexico,Lucas,0,(178cm),Left-Handed,Gomez,13,124342.0,993,463,0,3,(72kg),
29,Unknown Backhand,,Adelchi,0,,Right-Handed,Virgili,1,62431.0,684,378,0,0,,
23,Unknown Backhand,China,Zihao,0,,Right-Handed,Xia,0,54486.0,991,353,0,0,(76kg),
19,,,Aaron,0,,,Schmid,0,11092.0,1025,870,0,0,,
28,Two-Handed Backhand,,Tyler,0,(191cm),Right-Handed,Mercier,0,19681.0,990,957,0,0,(77kg),
19,,,Kasidit,0,,,Samrej,1,5130.0,988,988,0,0,,
25,Two-Handed Backhand,,Kazuma,0,(170cm),Right-Handed,Kawachi,0,24223.0,781,755,0,0,(66kg),
,,,Matthew,0,,,Mendez,0,5127.0,985,981,0,0,,
23,,,Gabriel,0,,,Donev,1,19025.0,985,782,0,0,,
29,Two-Handed Backhand,Korea,Min-Kyu,0,(183cm),Right-Handed,Song,4,78593.0,117,114,0,1,(77kg),
25,Unknown Backhand,,Giovani,0,,Left-Handed,Samaha,3,19743.0,952,568,0,2,,
23,Unknown Backhand,,Marius,0,(191cm),Right-Handed,Ruzgas,0,5182.0,985,971,0,0,(85kg),
24,Two-Handed Backhand,Argentina,Alejo,0,(178cm),Right-Handed,Vilaro,0,18400.0,951,623,0,0,(74kg),
26,Two-Handed Backhand,Romania,Dragos Constantin,0,(188cm),Right-Handed,Ignat,0,18666.0,983,946,0,0,(84kg),
27,Two-Handed Backhand,,Hamidreza,0,(183cm),Right-Handed,Nadaf,0,9462.0,979,803,0,3,(78kg),
25,Two-Handed Backhand,Netherlands,Sem,0,(193cm),Left-Handed,Verbeek,1,68909.0,135,129,0,1,(83kg),
26,Two-Handed Backhand,France,Mick,0,(183cm),Right-Handed,Lescure,0,75259.0,976,487,0,0,(72kg),2010
32,Two-Handed Backhand,USA,Michael,0,,Right-Handed,Shabaz,0,67332.0,975,394,0,0,(83kg),
28,Two-Handed Backhand,Poland,Maciej,0,(193cm),Right-Handed,Rajski,0,49159.0,970,532,0,0,(80kg),
17,,,Pablo,0,,,Llamas Ruiz,0,5234.0,0,977,0,0,,
23,Two-Handed Backhand,France,Pierre,0,(188cm),Right-Handed,Faivre,0,21498.0,609,539,0,0,(82kg),
18,Two-Handed Backhand,,Taha,0,(183cm),Right-Handed,Baadi,0,7607.0,973,965,0,0,(73kg),
23,Two-Handed Backhand,Ukraine,Vadym,0,(180cm),Right-Handed,Ursu,0,38067.0,972,605,0,0,(71kg),
21,Two-Handed Backhand,,Cengiz,0,,Right-Handed,Aksu,0,13542.0,971,902,0,0,,
26,Two-Handed Backhand,Brazil,Karue,0,(183cm),Right-Handed,Sell,0,31004.0,967,371,0,0,(81kg),
22,Two-Handed Backhand,,Yuta,0,(175cm),Right-Handed,Kawahashi,0,6707.0,969,957,0,0,(65kg),
22,Two-Handed Backhand,,Kyle,0,(175cm),Right-Handed,Seelig,0,5783.0,968,933,0,0,(79kg),
28,Unknown Backhand,,Ko,0,,Left-Handed,Suzuki,0,14353.0,966,923,0,0,,
28,Unknown Backhand,,Jules,0,(185cm),Right-Handed,Marie,0,88584.0,965,228,0,0,(76kg),
36,Two-Handed Backhand,Chinese Taipei,Yen-Hsun,1,(180cm),Right-Handed,Lu,223,4893938.0,964,33,0,161,(74kg),2001
27,Two-Handed Backhand,,Yanais,0,(183cm),Right-Handed,Laurent,0,55329.0,542,398,0,0,(76kg),
23,Unknown Backhand,,Cameron,0,(188cm),Right-Handed,Green,0,12398.0,689,688,0,0,(86kg),
24,One-Handed Backhand,,Adrian,0,(180cm),Right-Handed,Bodmer,2,48065.0,961,455,0,0,(73kg),
21,Two-Handed Backhand,,Ajeet,0,(188cm),Right-Handed,Rai,2,20928.0,821,821,0,1,(72kg),
22,,,Kalman L.,0,,,Boyd,0,4464.0,960,947,0,0,,
27,Two-Handed Backhand,Tunisia,Moez,0,(180cm),Right-Handed,Echargui,1,53135.0,378,362,0,0,(75kg),
26,,,Bart,0,,,Van Den Berg,0,15209.0,959,927,0,0,,
21,,,Jakob,0,,,Aichhorn,0,9339.0,958,945,0,0,,
20,Two-Handed Backhand,,Dhruv,0,(170cm),Right-Handed,Sunish,0,11122.0,957,942,0,0,(68kg),
21,,,Matyas,0,,,Fuele,0,7249.0,790,790,0,0,,
23,,,Luca,0,,,Tomasetto,0,11064.0,955,944,0,0,,
24,Unknown Backhand,New York,William,0,(185cm),Right-Handed,Bushamuka,0,18639.0,823,638,0,0,(95kg),
19,Two-Handed Backhand,,Rimpei,0,(178cm),Left-Handed,Kawakami,0,10428.0,952,879,0,0,(70kg),
23,Two-Handed Backhand,,S D Prajwal,0,(175cm),Right-Handed,Dev,0,15821.0,618,517,0,0,(78kg),
19,,,Luka,0,,,Pavlovic,0,12209.0,951,932,0,0,,
25,Two-Handed Backhand,Germany,Christoph,0,(193cm),Right-Handed,Negritu,0,50809.0,593,379,0,0,(81kg),
17,Two-Handed Backhand,,Dalibor,0,(178cm),Right-Handed,Svrcina,0,4968.0,949,948,0,0,(68kg),
27,Two-Handed Backhand,China,Chuhan,0,(188cm),Right-Handed,Wang,2,121319.0,948,365,0,1,(75kg),
22,,,Alfredo,0,,,Perez,0,10823.0,577,577,0,0,,
18,One-Handed Backhand,,Justin,0,(183cm),Left-Handed,Boulais,0,7252.0,941,540,0,0,(77kg),
29,Unknown Backhand,,Jordi,0,,Right-Handed,Samper-Montana,2,324956.0,945,179,0,0,,
21,,,Andrea,0,,,Bolla,0,7865.0,944,934,0,0,,
22,Two-Handed Backhand,Brazil,Igor,0,(180cm),Left-Handed,Marcondes,1,23920.0,729,526,0,0,(73kg),
23,Two-Handed Backhand,,Aziz,0,,Right-Handed,Kijametovic,0,5453.0,942,932,0,0,,
20,,,Edris,0,,,Fetisleam,0,14966.0,940,673,0,1,,
25,Two-Handed Backhand,France,Leny,0,(183cm),Right-Handed,Mitjana,0,33670.0,940,458,0,0,(75kg),
23,One-Handed Backhand,,Benjamin,0,(180cm),Right-Handed,Pietri,0,22815.0,939,919,0,0,(78kg),
20,,,Aziz,0,,,Ouakaa,0,21195.0,909,878,0,0,,
19,,,Simon Anthony,0,,,Ivanov,0,6747.0,924,923,0,0,,
22,,,Sergi,0,,,Perez Contri,0,24845.0,797,752,0,0,,
19,,,Sidane,0,,,Pontjodikromo,0,14641.0,620,618,0,0,,
27,,,Alex,0,,,Blumenberg,0,34710.0,761,756,0,0,,
19,,,Max,0,,,Houkes,0,7488.0,928,857,0,0,,
19,Two-Handed Backhand,,Yanki,0,,Left-Handed,Erel,0,9527.0,933,933,0,0,,
18,Two-Handed Backhand,Russia,Matvey,0,(185cm),Left-Handed,Minin,0,14417.0,932,871,0,0,(81kg),
23,,,Hugo,0,,,Schott,0,22766.0,886,886,0,0,,
20,Two-Handed Backhand,,Simon,0,(178cm),Right-Handed,Beaupain,0,11665.0,927,879,0,0,(76kg),
27,Two-Handed Backhand,Argentina,Franco,0,(193cm),Right-Handed,Feitt,0,32603.0,450,450,0,0,(83kg),
25,Two-Handed Backhand,Germany,Luca,0,(191cm),Right-Handed,Gelhardt,0,19944.0,469,469,0,0,(82kg),
24,Two-Handed Backhand,,Rishab,0,(175cm),Right-Handed,Agarwal,0,14473.0,925,691,0,0,(73kg),
17,Two-Handed Backhand,USA,Zachary,0,(175cm),Right-Handed,Svajda,1,65101.0,926,912,0,0,(59kg),2019
21,Two-Handed Backhand,Estonia,Kenneth,0,(193cm),Left-Handed,Raisma,2,24976.0,924,676,0,1,(82kg),
18,,,Giacomo,0,,,Dambrosi,0,7534.0,905,905,0,0,,
22,Two-Handed Backhand,Turkey,Sarp,0,(178cm),Right-Handed,Agabigun,3,49014.0,579,322,0,0,(75kg),
23,Two-Handed Backhand,,Alberto,0,(178cm),Right-Handed,Barroso Campos,0,19449.0,479,479,0,0,(72kg),
19,Two-Handed Backhand,Korea,Uisung,0,,Right-Handed,Park,0,8709.0,922,911,0,0,,
26,One-Handed Backhand,,Pascal,0,(180cm),Left-Handed,Meis,0,56959.0,921,487,0,0,(78kg),
18,,,Matheus,0,,,Pucinelli De Almeida,0,8595.0,920,908,0,0,,
26,Two-Handed Backhand,,Yurii,0,,Right-Handed,Dzhavakian,0,23318.0,870,704,0,0,(80kg),
27,,,Jung-Woong,0,,,Na,1,49012.0,890,404,0,0,,
25,Two-Handed Backhand,,Julien,0,(183cm),Right-Handed,Cagnina,1,92555.0,919,239,0,0,(72kg),
22,,,Nathan,0,,,Seateun,0,12092.0,887,887,0,0,,
16,,,Martin,0,,,Damm,1,18022.0,443,431,0,1,,
17,Two-Handed Backhand,,Flavio,0,(0cm),Right-Handed,Cobolli,0,3315.0,915,904,0,0,(71kg),
30,,,Anis,0,,,Ghorbel,2,57719.0,458,264,0,1,,
24,Two-Handed Backhand,New Zealand,Rhett,0,(193cm),Right-Handed,Purcell,1,34790.0,387,382,0,0,(85kg),
23,,,Majed,0,,,Kilani,0,16500.0,598,598,0,0,,
23,Unknown Backhand,Russia,Timur,0,(183cm),Right-Handed,Kiyamov,0,36563.0,518,430,0,0,(75kg),
21,,,Koray,0,,,Kirci,0,21213.0,910,868,0,0,,
24,Two-Handed Backhand,,Florian,0,(196cm),Right-Handed,Lakat,1,42548.0,406,252,0,0,(92kg),
22,Two-Handed Backhand,,Saida'Lo,0,(175cm),Right-Handed,Saidkarimov,0,23073.0,930,610,0,0,(68kg),
21,,,Albert,0,,,Roglan,0,15135.0,769,730,0,0,,
21,Two-Handed Backhand,,Blake,0,(191cm),Right-Handed,Ellis,2,90667.0,580,217,0,2,(75kg),
26,Unknown Backhand,,Yuanfeng,0,,Left-Handed,Li,0,26734.0,906,895,0,0,,
23,Two-Handed Backhand,,Marco,0,(180cm),Left-Handed,Brugnerotto,0,9638.0,903,894,0,0,(70kg),
18,Two-Handed Backhand,,Dane,0,(170cm),Right-Handed,Sweeny,0,9140.0,1159,868,0,0,(63kg),
18,,,Mariano,0,,,Navone,0,4708.0,900,893,0,0,,
24,Two-Handed Backhand,OH,Jacob,0,(183cm),Right-Handed,Dunbar,0,18286.0,755,648,0,0,(73kg),
26,Two-Handed Backhand,Argentina,Alan,0,,Right-Handed,Kohen,0,26638.0,901,755,0,0,(72kg),
23,,,Ivan,0,,,Liutarevich,0,26062.0,372,372,0,0,,
22,Two-Handed Backhand,,Isaiah,0,(183cm),Right-Handed,Strode,0,18041.0,897,804,0,0,(75kg),
28,Two-Handed Backhand,Guadeloupe,Gianni,0,(188cm),Right-Handed,Mina,4,161075.0,896,219,0,1,(85kg),
26,Unknown Backhand,Chile,Gonzalo,0,(180cm),Right-Handed,Lama,3,166820.0,892,367,0,1,(82kg),
17,Unknown Backhand,,Alibek,0,,Right-Handed,Kachmazov,1,12952.0,893,887,0,0,,
20,Two-Handed Backhand,,Sumit,0,(188cm),Right-Handed,Sarkar,0,9291.0,892,872,0,0,(82kg),
25,One-Handed Backhand,,Billy,0,(191cm),Right-Handed,Harris,0,37021.0,890,609,0,0,(86kg),
24,Two-Handed Backhand,,Christian,0,(183cm),Right-Handed,Samuelsson,0,15145.0,894,885,0,0,(78kg),
25,Two-Handed Backhand,USA,Jared,0,(185cm),Right-Handed,Hiltzik,0,86670.0,1257,339,0,0,(79kg),
21,Two-Handed Backhand,England,Ryan James,0,,Right-Handed,Storrie,0,25295.0,889,626,0,0,,
20,Two-Handed Backhand,Italy,Samuele,0,,Right-Handed,Ramazzotti,0,7151.0,888,608,0,0,,
19,Two-Handed Backhand,,Daniel,0,,Right-Handed,Rodrigues,0,6838.0,885,880,0,0,,
27,Unknown Backhand,Ireland,Julian,0,(198cm),Right-Handed,Bradley,0,25317.0,347,319,0,0,(86kg),
29,Two-Handed Backhand,Russia,Mikhail,0,(188cm),Left-Handed,Fufygin,0,91019.0,736,277,0,0,(81kg),
20,Two-Handed Backhand,,Niklas,0,(178cm),Left-Handed,Guttau,0,11047.0,882,877,0,0,(70kg),
21,,,Hong Kit,0,,,Wong,1,25974.0,796,648,0,0,,
22,Two-Handed Backhand,New York,Alexander,0,(191cm),Right-Handed,Lebedev,0,11845.0,880,860,0,0,(86kg),
24,Two-Handed Backhand,Taiwan,Cheng-Yu,0,(188cm),Right-Handed,Yu,2,49226.0,878,531,0,0,(73kg),
30,Unknown Backhand,Russia,Yan,0,(191cm),Right-Handed,Sabanin,0,61667.0,482,297,0,0,(88kg),
24,,,Vladimir,0,,,Korolev,0,22506.0,589,588,0,0,,
19,,,Pierre,0,,,Delage,0,7401.0,875,824,0,0,,
19,,,Dostanbek,0,,,Tashbulatov,0,9817.0,873,871,0,0,,
25,Two-Handed Backhand,,Soichiro,0,,Right-Handed,Moritani,0,41152.0,716,432,0,0,,
19,Two-Handed Backhand,,Federico,0,(185cm),Right-Handed,Arnaboldi,0,7025.0,851,846,0,0,(81kg),
25,Two-Handed Backhand,Russia,Matvey,0,(183cm),Right-Handed,Khomentovskiy,0,18604.0,871,837,0,0,(86kg),
20,,,Zachary,0,,,Eisinga,0,5157.0,869,866,0,0,,
31,Unknown Backhand,,Gerard,0,(183cm),Right-Handed,Granollers,18,404062.0,145,92,0,7,(71kg),
30,Two-Handed Backhand,Czech Republic,Petr,0,(188cm),Right-Handed,Michnev,0,92412.0,658,385,0,0,(82kg),2007
18,Two-Handed Backhand,,Liam,0,(185cm),Right-Handed,Draxl,0,7100.0,816,498,0,0,(77kg),
18,Two-Handed Backhand,,Cannon,0,(188cm),Right-Handed,Kingsley,0,8459.0,926,593,0,0,(75kg),
26,Two-Handed Backhand,Romania,Victor Vlad,0,(198cm),Left-Handed,Cornea,1,48601.0,350,288,0,0,(81kg),
27,,,Justin,0,,,Eleveld,0,11801.0,840,828,0,0,,
20,,,Matias,0,,,Soto,0,6615.0,861,779,0,0,,
21,Unknown Backhand,,Grigoriy,0,(198cm),Right-Handed,Lomakin,0,30542.0,332,324,0,0,(78kg),
21,Unknown Backhand,,Maxime,0,(180cm),Right-Handed,Pauwels,0,27575.0,858,602,0,0,(70kg),
21,,,Ugo,0,,,Blanchet,0,11793.0,857,857,0,0,,
28,One-Handed Backhand,France,Albano,0,(203cm),Right-Handed,Olivetti,12,443811.0,252,103,0,4,(104kg),2010
21,Two-Handed Backhand,Germany,Valentin,0,,Right-Handed,Guenther,0,16792.0,879,850,0,0,,
19,Two-Handed Backhand,,Dominik,0,(191cm),Right-Handed,Palan,0,7270.0,855,855,0,0,(83kg),
27,One-Handed Backhand,Georgia,George,0,(191cm),Left-Handed,Tsivadze,8,58433.0,854,733,0,2,(85kg),2009
20,Unknown Backhand,,Alafia,0,(191cm),Right-Handed,Ayeni,0,24500.0,1087,598,0,0,(82kg),
22,Two-Handed Backhand,,Sora,0,(183cm),Left-Handed,Fukuda,0,47008.0,557,454,0,0,(72kg),
22,Two-Handed Backhand,Canada,David,0,,Right-Handed,Volfson,0,28322.0,853,853,0,0,,
25,One-Handed Backhand,,Jack,0,(185cm),Right-Handed,Findel-Hawkins,0,24532.0,413,373,0,0,(88kg),
18,,,Alejo Lorenzo,0,,,Lingua Lavallen,0,6108.0,849,849,0,0,,
16,Two-Handed Backhand,Denmark,Holger Vitus Nodskov,0,(185cm),Right-Handed,Rune,1,6288.0,1005,555,0,2,(68kg),
22,Two-Handed Backhand,Switzerland,Raphael,0,(185cm),Right-Handed,Baltensperger,0,28894.0,847,676,0,0,(78kg),
20,Two-Handed Backhand,Japan,Shinji,0,(175cm),Right-Handed,Hazawa,0,13791.0,669,564,0,0,(68kg),
29,,,Gabriel Alejandro,0,,,Hidalgo,0,72687.0,846,311,0,0,,
31,,,Dejan,0,,,Katic,0,69749.0,862,506,0,0,,
18,Two-Handed Backhand,Poland,Wojciech,0,(193cm),Right-Handed,Marek,0,24385.0,844,844,0,0,(81kg),2019
22,Two-Handed Backhand,Georgia,Aleksandre,0,(180cm),Left-Handed,Bakshi,0,50737.0,844,844,0,0,(73kg),2019
28,Two-Handed Backhand,Japan,Gengo,0,(183cm),Right-Handed,Kikuchi,0,35877.0,842,638,0,0,(65kg),
25,Two-Handed Backhand,Poland,Pawel,0,(178cm),Right-Handed,Cias,0,61883.0,842,393,0,0,(70kg),
39,One-Handed Backhand,Dominican Republic,Victor,0,(170cm),Right-Handed,Estrella Burgos,81,2163776.0,841,43,3,84,(77kg),2002
20,Two-Handed Backhand,USA,Patrick,0,(188cm),Right-Handed,Kypson,1,85156.0,916,449,0,0,(79kg),
20,Two-Handed Backhand,China,Yibing,0,(183cm),Right-Handed,Wu,8,191546.0,839,298,0,4,(80kg),2017
20,Two-Handed Backhand,Argentina,Ignacio,0,(178cm),Right-Handed,Carou,0,19304.0,574,574,0,0,(70kg),
21,Two-Handed Backhand,,Aryan,0,(188cm),Right-Handed,Goveas,0,37749.0,602,441,0,0,(81kg),
21,Two-Handed Backhand,,Luca,0,,Right-Handed,Prevosto,0,21315.0,837,715,0,0,,
26,Two-Handed Backhand,England,Toby,0,(188cm),Right-Handed,Martin,0,54852.0,672,490,0,0,(78kg),
20,Two-Handed Backhand,,Juan Alejandro,0,(175cm),Right-Handed,Hernandez,0,15642.0,639,555,0,0,(70kg),
25,Two-Handed Backhand,,Xin,0,(180cm),Right-Handed,Gao,4,151408.0,220,203,0,1,(80kg),
21,,,Stefano,0,,,Battaglino,0,10154.0,833,815,0,0,,
20,,,Tsung-Hao,0,,,Huang,0,12600.0,832,797,0,0,,
25,Two-Handed Backhand,,Justin,0,,Left-Handed,Butsch,0,18721.0,506,424,0,0,,
25,Two-Handed Backhand,Spain,David,0,(196cm),Right-Handed,Jorda Sanchis,0,30918.0,590,590,0,0,(83kg),
25,Two-Handed Backhand,Japan,Kazuki,0,(178cm),Right-Handed,Nishiwaki,0,16074.0,829,763,0,0,(70kg),
22,,,Stuart,0,,,Parker,0,5454.0,797,797,0,0,,
20,,,Vlad Andrei,0,,,Dancu,0,11487.0,827,655,0,0,,
27,Two-Handed Backhand,Serbia,Matej,0,(180cm),Right-Handed,Sabanov,2,84314.0,154,154,0,1,(74kg),
23,Two-Handed Backhand,Poland,Jan,0,(183cm),Right-Handed,Zielinski,0,23766.0,337,337,0,0,(78kg),
23,One-Handed Backhand,Bahamas,Justin,0,(183cm),Right-Handed,Roberts,0,12645.0,825,753,0,0,(85kg),
22,Unknown Backhand,Korea,Sanhui,0,(180cm),Right-Handed,Shin,0,9788.0,0,823,0,0,(75kg),
29,One-Handed Backhand,Mexico,Manuel,0,(0cm),Right-Handed,Sanchez,4,119713.0,823,455,0,9,(78kg),
23,Two-Handed Backhand,,Haru,0,(170cm),Right-Handed,Inoue,0,10588.0,822,800,0,0,(64kg),
24,Two-Handed Backhand,Israel,Daniel,0,,Right-Handed,Cukierman,0,27920.0,692,690,0,1,(70kg),
24,Two-Handed Backhand,Moldova,Alexander,0,(188cm),Right-Handed,Cozbinov,3,41193.0,820,810,0,0,(80kg),2019
32,,,Anas,0,,,Fattar,4,53619.0,778,455,0,3,,
20,,,Tadeas,0,,,Paroulek,0,24772.0,789,579,0,0,,
